7	4	0	3	53	56	6.10862996010884
7	4	0	3	51	62	7.00692106421901
7	4	0	3	50	78	7.59452513913601
7	4	0	3	49	89	8.2502122720392
7	4	0	3	48	108	8.80774841581595
7	4	0	3	47	69	6.78161178249315
7	4	0	3	113	3	0.301029995663981
7	4	0	3	107	2	0.301029995663981
7	4	0	3	105	1	0
7	4	0	3	104	2	0
7	4	0	3	102	8	0.602059991327962
7	4	0	3	101	3	0.301029995663981
7	4	0	3	100	3	0.301029995663981
7	4	0	3	94	3	0.301029995663981
7	4	0	3	93	3	0
7	4	0	3	92	7	0.301029995663981
7	4	0	3	91	6	0
7	4	0	3	87	8	0.477121254719662
7	4	0	3	86	9	0.778151250383644
7	4	0	3	85	12	1.68124123737559
7	4	0	3	84	7	0.477121254719662
7	4	0	3	83	8	0.903089986991944
7	4	0	3	82	8	0.602059991327962
7	4	0	3	81	8	1.07918124604762
7	4	0	3	78	7	0.301029995663981
7	4	0	3	77	16	2.15836249209525
7	4	0	3	75	23	3.23754373814287
7	4	0	3	72	55	4.6898414091375
7	4	0	3	71	25	3.22530928172586
7	4	0	3	69	36	4.60745502321467
7	4	0	3	67	30	3.82736927305383
7	4	0	3	66	14	1.98227123303957
7	4	0	3	65	26	3.28330122870355
7	4	0	3	64	28	3.76042248342321
7	4	0	3	41	35	4.45061856345172
7	4	0	5	68	7	0.778151250383644
7	4	0	5	67	6	0.477121254719662
7	4	0	5	61	8	0
7	4	2	2	100	18	2.15836249209525
7	4	2	2	99	22	2.40823996531185
7	4	4	2	99	6	0.903089986991944
7	4	4	2	98	16	2.15836249209525
7	4	4	3	60	36	3.45939248775923
7	4	4	3	55	61	7.04372371212676
7	4	5	3	90	20	1.7481880270062
7	4	5	3	88	15	0.698970004336019
7	4	7	3	3	1	0
7	4	4	2	78	32	3.84757265914211
7	4	4	2	77	41	5.26557246174312
7	4	4	2	76	54	6.61775497985448
7	4	4	2	75	48	6.52084496684642
7	4	4	2	74	54	6.71466499286254
7	4	4	2	73	32	3.90655051910145
7	4	4	2	72	55	6.0327283278253
7	4	4	2	70	23	2.45939248775923
7	4	4	2	69	60	6.83884304833721
7	4	4	2	68	73	7.20038641934412
7	4	4	2	66	46	5.01488999389029
7	4	4	2	65	100	10.4962767753557
7	4	4	2	64	98	10.3192346964041
7	4	4	2	62	110	11.8837615190769
7	4	4	2	61	72	8.39590623023812
7	4	4	2	60	76	7.97106700310681
7	4	4	2	59	90	8.5274446998715
7	4	4	2	58	93	10.8253354946199
7	4	4	2	57	90	8.95813711902815
7	4	4	2	56	43	3.97349730873206
7	4	3	3	56	21	2.20951501454263
7	4	4	2	102	6	0.301029995663981
7	4	4	2	97	2	0
7	4	4	2	96	9	1.07918124604762
7	4	4	2	94	22	2.15836249209525
7	4	4	2	93	14	1.55630250076729
7	4	4	2	92	14	1.98227123303957
7	4	4	2	84	11	0.477121254719662
7	4	4	2	82	7	0.301029995663981
7	4	4	2	81	18	2.15836249209525
7	4	4	2	50	24	2.20411998265593
7	4	4	2	39	40	3.6232492903979
7	4	4	2	38	58	6.42065534007428
7	4	4	2	37	50	6.16182302420476
7	4	4	2	36	71	7.42506445897934
7	4	4	2	34	47	5.1917862475822
7	4	4	2	26	36	4.18639121569549
7	4	2	3	90	220	23.4538620588815
7	4	2	3	82	231	21.7827671476289
7	4	2	3	29	144	13.8854871732228
7	4	2	3	24	231	20.3641042998885
7	4	2	3	23	187	17.0112316265759
7	4	3	0	45	7	1
7	4	3	0	44	25	2.79934054945358
7	4	3	0	43	10	0.903089986991944
7	4	3	0	42	16	1.98227123303957
7	4	3	0	41	4	0.602059991327962
7	4	3	0	40	7	1.07918124604762
7	4	3	0	39	9	0.903089986991944
7	4	3	0	38	10	1.07918124604762
7	4	4	0	37	3	0.477121254719662
7	4	5	3	57	39	2.92427928606188
7	4	7	3	98	12	0.903089986991944
7	4	7	3	96	16	1.50514997831991
7	4	7	3	95	21	2.73239375982297
7	4	2	3	117	79	7.86618806042748
7	4	2	3	116	102	11.3104256790108
7	4	2	3	99	69	8.10630569635492
7	4	3	5	102	6	0.698970004336019
7	4	4	2	105	1	0
7	4	4	3	81	25	2.45939248775923
7	4	2	2	114	49	6.61582048007728
7	4	2	2	113	32	3.81157500587059
7	4	2	2	108	28	3.85733249643127
7	4	2	2	107	21	2.58433122436753
7	4	2	2	106	19	1.98227123303957
7	4	2	2	105	19	2.10720996964787
7	4	2	2	91	39	4.4416637207988
7	4	2	2	89	25	2.58433122436753
7	4	2	2	76	22	1.50514997831991
7	4	2	2	70	40	4.3167249841905
7	4	2	2	68	83	8.80280108156309
7	4	2	2	63	189	16.7100271562578
7	4	0	5	87	3	0.301029995663981
7	4	5	3	87	14	1.50514997831991
7	4	2	2	85	16	0.903089986991944
7	4	6	2	91	11	1.30102999566398
7	4	6	2	77	30	3.45939248775923
7	4	6	2	66	42	5.20411998265593
7	4	0	3	35	17	2.20411998265593
7	4	0	3	34	9	1.20411998265592
7	4	1	3	91	1	0
7	4	4	3	6	18	2.15836249209525
7	4	4	3	4	4	0.301029995663981
7	4	2	2	88	41	3.58433122436753
7	4	4	2	80	14	1.38021124171161
7	4	4	2	79	48	5.15836249209525
7	4	4	3	79	51	6.59463118100734
7	4	4	3	75	155	16.495581347694
7	4	4	3	73	84	8.37737246864146
7	4	4	3	72	86	8.68470176948509
7	4	4	3	69	72	8.57690241404691
7	4	4	3	59	34	3.15836249209525
7	4	4	3	57	48	4.49281624324618
7	4	4	3	56	56	5.46478751964594
7	4	4	3	50	84	9.9312003502809
7	4	4	3	44	107	10.1471933552482
7	4	5	3	112	20	1.98227123303957
7	4	5	3	110	18	2.33445375115093
7	4	5	3	108	21	2.45939248775923
7	4	5	3	103	17	2.10720996964787
7	4	5	3	81	36	3.60552052343747
7	4	5	3	79	43	4.6915411940154
7	4	5	3	78	24	1.98227123303957
7	4	6	2	33	64	6.9625019244306
7	4	4	3	117	21	2.15836249209525
7	4	5	3	117	6	0.954242509439325
7	4	2	2	117	20	2.30102999566398
7	4	0	3	117	2	0
7	4	0	5	49	4	0.301029995663981
7	4	0	5	48	7	0
7	4	0	5	81	11	1.07918124604762
7	4	0	5	80	12	1.32221929473392
7	4	0	5	79	743	14.5819340372061
7	4	0	5	78	495	10.2181631232095
7	4	0	5	77	605	13.9924611116301
7	4	0	5	76	221	5.50830746493397
7	4	3	3	55	34	4.53857373380686
7	4	1	3	16	1	0
7	4	0	5	46	12	1.55630250076729
7	4	0	5	44	7	0
7	4	7	4	3	2	0.301029995663981
7	4	6	2	113	6	0.602059991327962
7	4	6	2	107	7	0.301029995663981
7	4	6	2	43	62	6.30908056502396
7	4	6	2	42	75	6.81539283498249
7	4	6	2	41	48	4.87658729572401
7	4	6	2	39	31	3.28869626059026
7	4	6	2	36	76	7.90902513822931
7	4	1	3	60	17	2.28330122870355
7	4	1	3	13	5	0
7	4	4	3	17	25	3.68663626926229
7	4	3	5	55	3	0
7	4	4	5	17	19	2.07918124604763
7	4	4	3	116	69	8.29899621723007
7	4	4	3	115	89	9.73515886427082
7	4	4	3	114	71	6.96345537043792
7	4	4	3	113	126	10.7664937930117
7	4	4	3	112	180	13.9955513572479
7	4	4	3	109	80	9.98136695974663
7	4	4	3	108	108	10.5152761824141
7	4	4	3	107	112	9.35703057370751
7	4	4	3	106	80	9.1917862475822
7	4	4	3	100	43	4.85733249643127
7	4	4	3	99	23	2.58433122436753
7	4	4	3	13	19	2.38021124171161
7	4	1	5	9	1	0
7	4	4	2	41	33	4.25873303721281
7	4	4	2	40	61	7.43136376415899
7	4	4	2	14	15	1.50514997831991
7	4	4	2	12	28	3.58433122436753
7	4	2	2	14	61	7.58972625625424
7	4	2	2	11	39	5.08264177815713
7	4	2	2	9	4	0
7	4	2	2	8	4	0
7	4	2	2	7	15	1.55630250076729
7	4	1	3	22	21	2.04139268515822
7	4	0	3	9	9	1.17609125905568
7	4	0	5	19	1	0
7	4	1	3	64	4	0.301029995663981
7	4	1	3	63	9	0.778151250383644
7	4	1	3	62	6	0.602059991327962
7	4	1	3	61	12	1.38021124171161
7	4	5	5	66	2	0.301029995663981
7	4	3	5	64	7	0.477121254719662
7	4	3	5	52	4	0.301029995663981
7	4	4	5	12	5	0.301029995663981
7	4	4	3	62	28	2.03342375548695
7	4	2	3	98	4	0
7	4	4	5	25	11	1.20411998265592
7	4	5	3	96	3	0.301029995663981
7	4	3	3	29	23	2.04921802267018
7	4	2	2	90	16	1.60205999132796
7	4	6	2	84	8	0.301029995663981
7	4	6	2	67	32	4.03342375548695
7	4	6	2	63	49	5.50078517291746
7	4	6	2	61	60	6.54876764857533
7	4	6	2	59	35	3.95770304154883
7	4	2	5	102	1	0
7	4	3	1	79	6	0.903089986991944
7	4	0	5	116	2	0.301029995663981
7	4	0	5	108	3	0
7	4	0	5	107	1	0
7	4	0	5	106	1	0
7	4	0	5	105	1	0
7	4	0	5	102	1	0
7	4	0	5	101	2	0.301029995663981
7	4	0	5	99	1	0
7	4	0	5	97	4	0.301029995663981
7	4	0	5	96	1	0
7	4	0	5	95	4	0.301029995663981
7	4	0	5	94	1	0
7	4	0	5	93	2	0
7	4	0	5	91	2	0
7	4	0	5	84	1	0
7	4	0	5	83	2	0
7	4	0	5	82	3	0
7	4	0	5	74	3	0.301029995663981
7	4	0	5	73	1	0
7	4	0	5	71	5	0
7	4	0	5	69	3	0.301029995663981
7	4	0	5	58	2	0
7	4	0	5	57	9	0
7	4	0	5	55	3	0.301029995663981
7	4	0	5	54	2	0
7	4	0	5	51	4	0.602059991327962
7	4	0	5	47	2	0
7	4	0	5	43	8	0.602059991327962
7	4	0	5	42	5	0
7	4	0	5	41	6	0
7	4	0	5	40	4	0.301029995663981
7	4	0	5	39	3	0.301029995663981
7	4	0	5	38	2	0
7	4	0	5	33	6	0.602059991327962
7	4	0	5	32	4	0
7	4	0	5	31	7	0.602059991327962
7	4	0	5	29	6	0.301029995663981
7	4	5	3	116	19	1.94448267215017
7	4	5	3	115	12	1.85733249643127
7	4	5	3	114	12	1.68124123737559
7	4	5	3	113	23	2.5910646070265
7	4	5	3	111	17	2.33445375115093
7	4	5	3	105	24	3.28330122870355
7	4	5	3	104	24	3.15836249209525
7	4	5	3	100	20	2.03342375548695
7	4	5	3	94	15	1.55630250076729
7	4	5	3	93	22	2.55630250076729
7	4	5	3	86	22	2.20411998265593
7	4	5	3	85	16	2.03342375548695
7	4	5	3	73	14	1.07918124604762
7	4	2	3	94	871	37.6442257769854
7	4	2	3	93	808	37.2033579317759
7	4	3	3	12	15	1.90308998699194
7	4	4	3	12	2	0
7	4	4	2	11	15	1.47712125471966
7	4	3	3	11	10	0.778151250383644
7	4	0	3	24	2	0
7	4	3	3	41	20	1.77815125038364
7	4	3	3	13	1	0
7	4	3	3	10	4	0.301029995663981
7	4	3	3	6	10	1.07918124604762
7	4	3	3	4	3	0.301029995663981
7	4	2	2	13	20	2.45939248775923
7	4	2	3	95	5	0
7	4	3	1	66	1	0
7	4	3	3	31	25	2.33445375115093
7	4	3	1	62	1	0
7	4	4	2	83	10	0.778151250383644
7	4	4	2	55	28	3.15836249209525
7	4	4	2	53	52	5.16182302420476
7	4	4	2	51	19	2.03342375548695
7	4	4	2	49	11	0.602059991327962
7	4	4	2	25	8	0
7	4	4	2	24	19	1.38021124171161
7	4	4	2	23	12	0.778151250383644
7	4	4	2	22	16	1.07918124604762
7	4	4	2	19	24	2.85733249643127
7	4	3	3	32	21	2.45939248775923
7	4	3	3	30	15	1.20411998265592
7	4	5	5	53	1	0
7	4	5	5	34	4	0
7	4	1	3	31	35	4.27452730439604
7	4	4	5	11	6	0.477121254719662
7	4	3	3	40	39	4.98573176514907
7	4	8	1	36	3	0.477121254719662
7	4	8	5	36	2	0.301029995663981
7	4	3	5	51	1	0
7	4	3	5	65	3	0
7	4	3	1	23	1	0
7	4	3	1	10	5	0.602059991327962
7	4	3	1	7	4	0.301029995663981
7	4	3	1	6	6	0.602059991327962
7	4	3	1	5	5	0.602059991327962
7	4	2	2	104	20	2.93651374247889
7	4	2	2	103	20	2.07918124604763
7	4	2	2	97	23	2.80617997398389
7	4	2	2	95	16	1.68124123737559
7	4	1	3	70	1	0
7	4	1	3	68	10	0.903089986991944
7	4	3	5	24	2	0
7	4	3	5	23	5	0.301029995663981
7	4	4	5	13	1	0
7	4	2	2	116	34	4.40140054078154
7	4	2	2	115	65	7.28472121916452
7	4	4	5	24	2	0
7	4	4	5	23	12	1.25527250510331
7	4	4	5	22	4	0.477121254719662
7	4	4	5	21	26	3.20951501454263
7	4	4	5	20	28	4.06145247908719
7	4	2	2	112	17	2.28330122870355
7	4	2	2	111	20	2.68124123737559
7	4	2	2	110	18	2.55630250076729
7	4	2	2	109	17	2.28330122870355
7	4	2	2	101	25	3.48742121135947
7	4	2	2	98	16	1.85733249643127
7	4	0	5	110	2	0
7	4	0	5	11	1	0
7	4	6	2	93	6	0.954242509439325
7	4	6	2	90	5	0.477121254719662
7	4	6	2	89	1	0
7	4	6	2	88	6	0.778151250383644
7	4	6	2	81	6	0
7	4	6	2	80	12	1.07918124604762
7	4	6	2	79	13	0.954242509439325
7	4	6	2	78	15	1.50514997831991
7	4	6	2	76	13	1.38021124171161
7	4	6	2	75	16	2.10720996964787
7	4	6	2	74	10	1.07918124604762
7	4	6	2	71	16	0.903089986991944
7	4	6	2	69	34	4.28330122870355
7	4	7	3	4	21	2.28330122870355
7	4	3	6	37	14	2.15836249209525
7	4	1	3	80	1	0
7	4	1	3	79	1	0
7	4	3	5	29	4	0.301029995663981
7	4	3	5	5	1	0
7	4	4	3	92	14	1.07918124604762
7	4	6	4	3	2	0.301029995663981
7	4	3	5	11	2	0.301029995663981
7	4	1	3	39	3	0.477121254719662
7	4	4	2	54	39	4.20411998265593
7	4	4	2	47	24	2.76042248342321
7	4	4	2	46	25	2.47712125471966
7	4	4	2	45	20	1.98227123303957
7	4	4	2	42	18	1.68124123737559
7	4	4	2	18	10	0.301029995663981
7	4	4	2	17	8	0
7	4	4	2	16	29	3.15836249209525
7	4	3	1	60	5	0.602059991327962
7	4	3	1	49	1	0
7	4	3	1	34	4	0.301029995663981
7	4	3	1	33	1	0
7	4	3	1	28	2	0.301029995663981
7	4	3	1	25	2	0.301029995663981
7	4	6	2	65	33	3.00346053210951
7	4	3	5	94	4	0.602059991327962
7	4	3	5	67	2	0.301029995663981
7	4	3	5	66	8	0.903089986991944
7	4	6	2	73	17	1.85733249643127
7	4	3	5	35	5	0.778151250383644
7	4	4	3	7	1	0
7	4	6	2	116	3	0
7	4	6	2	108	4	0
7	4	6	2	105	14	1.73239375982297
7	4	6	2	104	7	0.698970004336019
7	4	6	2	103	5	0.301029995663981
7	4	6	2	102	3	0
7	4	6	2	101	1	0
7	4	6	2	100	2	0
7	4	6	2	99	1	0
7	4	6	2	96	4	0.301029995663981
7	4	6	2	95	1	0
7	4	6	2	94	5	0.301029995663981
7	4	6	2	92	2	0
7	4	6	2	87	1	0
7	4	6	2	85	9	0
7	4	4	3	82	23	2.40823996531185
7	4	4	3	25	17	1.68124123737559
7	4	2	2	5	15	1.68124123737559
7	4	4	3	22	20	2.63548374681491
7	4	4	3	21	21	2.73239375982297
7	4	4	2	13	21	2.45939248775923
7	4	4	2	10	6	0.778151250383644
7	4	4	2	9	12	1.60205999132796
7	4	4	2	8	7	0.602059991327962
7	4	4	2	7	8	1.20411998265592
7	4	3	1	57	1	0
7	4	4	3	19	17	2.20951501454263
7	4	4	2	15	5	0.778151250383644
7	4	0	5	4	3	0.477121254719662
7	4	3	5	77	2	0.301029995663981
7	4	3	5	76	21	2.30102999566398
7	4	3	5	75	9	1.25527250510331
7	4	3	3	54	49	5.39590623023812
7	4	1	5	10	1	0
7	4	3	5	57	1	0
7	4	3	5	53	1	0
7	4	3	5	49	1	0
7	4	3	5	46	1	0
7	4	3	5	44	1	0
7	4	3	5	43	3	0.301029995663981
7	4	3	5	41	4	0.477121254719662
7	4	3	5	40	6	0.602059991327962
7	4	3	5	39	1	0
7	4	3	5	33	2	0.301029995663981
7	4	3	5	32	1	0
7	4	3	5	31	6	0.602059991327962
7	4	3	5	30	6	0.477121254719662
7	4	0	3	19	3	0.301029995663981
7	4	0	5	37	1	0
7	4	1	3	73	4	0
7	4	3	5	69	1	0
7	4	3	5	7	1	0
7	4	1	3	35	20	2.07918124604763
7	4	0	3	7	6	0.903089986991944
7	4	0	3	6	64	4.21096025541681
7	4	0	3	5	7	0.698970004336019
7	4	1	3	93	3	0.301029995663981
7	4	1	3	57	10	1.38021124171161
7	4	1	3	47	9	0.778151250383644
7	4	1	3	45	5	0.301029995663981
7	4	1	3	33	34	3.77815125038364
7	4	1	3	32	40	5.23754373814287
7	4	1	3	27	2	0
7	4	0	3	10	2	0.301029995663981
7	4	1	3	76	2	0
7	4	1	3	75	4	0
7	4	1	3	74	11	0.903089986991944
7	4	1	3	71	2	0
7	4	1	3	69	4	0.301029995663981
7	4	1	3	66	4	0.301029995663981
7	4	1	3	30	12	1.38021124171161
7	4	1	3	20	3	0
7	4	1	3	19	7	0.602059991327962
7	4	1	3	18	3	0
7	4	3	5	82	2	0.301029995663981
7	4	3	5	81	1	0
7	4	4	2	87	11	1.07918124604762
7	4	1	3	42	8	0.903089986991944
7	4	3	5	83	1	0
7	4	4	5	18	11	0.903089986991944
7	4	0	5	45	5	0.301029995663981
7	4	4	3	23	90	5.6900968013718
7	4	4	3	20	51	6.35148709044971
7	4	5	4	8	4	0
7	4	3	3	33	22	3.15836249209525
7	4	3	3	24	11	0.903089986991944
7	4	3	3	22	22	1.27875360095283
7	4	4	2	6	8	0.903089986991944
7	4	4	2	5	6	0.602059991327962
7	4	3	3	8	10	1
7	4	3	3	7	2	0
7	4	4	3	93	17	1.38021124171161
7	4	0	5	7	2	0.301029995663981
7	4	1	5	7	2	0.301029995663981
7	4	3	5	38	2	0.301029995663981
7	4	3	5	37	5	0.602059991327962
7	4	3	5	4	1	0
7	4	5	3	98	1	0
7	4	2	2	6	2	0
7	4	2	2	92	35	3.66351247041516
7	4	1	3	46	9	0.778151250383644
7	4	1	3	49	6	0.477121254719662
7	4	1	3	48	9	1.30102999566398
7	4	4	3	90	18	2.07918124604763
7	4	5	5	106	2	0
7	4	3	5	70	2	0
7	4	4	2	90	6	0.301029995663981
7	4	1	3	96	2	0.301029995663981
7	4	1	3	95	3	0.301029995663981
7	4	3	5	9	1	0
7	4	0	5	23	1	0
7	4	0	5	18	9	0.778151250383644
7	4	6	2	83	6	0
7	4	6	2	82	16	1.25527250510331
7	4	4	1	27	1	0
7	4	4	2	104	2	0
7	4	6	2	115	5	0.602059991327962
7	4	6	2	114	2	0
7	4	6	2	111	2	0
7	4	6	2	110	1	0
7	4	6	2	109	3	0
7	4	6	2	106	4	0.477121254719662
7	4	1	3	78	1	0
7	4	1	3	59	2	0
7	4	1	3	41	3	0
7	4	1	3	40	7	0.903089986991944
7	4	1	3	38	12	1.38021124171161
7	4	1	3	37	1	0
7	4	1	3	36	7	0.301029995663981
7	4	1	3	34	4	0.301029995663981
7	4	0	5	10	1	0
7	4	3	5	28	2	0.301029995663981
7	4	1	3	8	2	0.301029995663981
7	4	6	3	3	2	0.301029995663981
7	4	0	3	27	1	0
7	4	3	5	110	1	0
7	4	5	2	47	1	0
7	4	0	5	21	1	0
7	4	3	1	21	1	0
7	4	0	3	115	2	0
7	4	0	3	114	1	0
7	4	0	3	108	1	0
7	4	0	3	103	5	0
7	4	0	3	90	7	0.301029995663981
7	4	0	3	89	6	0.477121254719662
7	4	4	2	114	1	0
7	4	4	2	113	1	0
7	4	4	2	111	3	0
7	4	4	2	110	2	0
7	4	4	2	109	2	0
7	4	4	2	108	1	0
7	4	4	2	106	4	0
7	4	4	2	103	2	0
7	4	4	2	101	1	0
7	4	4	2	100	4	0.301029995663981
7	4	4	2	89	9	0.602059991327962
7	4	4	2	88	9	0.903089986991944
7	4	4	2	86	16	1.20411998265592
7	4	4	2	85	7	0.602059991327962
7	4	4	3	94	25	2.92427928606188
7	4	4	3	85	19	1.85733249643127
7	4	4	3	84	16	1.47712125471966
7	4	4	3	83	12	0.778151250383644
7	4	7	5	58	1	0
7	4	3	5	56	1	0
7	4	3	3	9	4	0
7	4	6	5	105	1	0
7	4	4	2	4	1	0
7	4	3	5	68	2	0.301029995663981
7	4	0	5	24	1	0
7	4	2	3	97	1	0
7	4	3	5	61	3	0.301029995663981
7	4	3	5	20	3	0
7	4	3	5	19	2	0
7	4	6	2	86	2	0.301029995663981
7	4	1	3	82	1	0
7	4	3	5	8	1	0
7	4	3	5	107	1	0
7	5	1	4	58	8773	527.095709644849
7	5	1	4	57	16072	759.181261476428
7	5	1	4	56	13019	789.691537347815
7	5	1	4	55	11338	764.949304124063
7	5	1	4	54	12363	834.253761982235
7	5	3	3	54	21881	67.9174153367602
7	5	1	4	53	11286	822.975709840274
7	5	1	4	52	10933	808.01358277354
7	5	1	4	51	11066	819.100233738145
7	5	3	3	51	13913	76.212450914895
7	5	1	4	50	11729	831.212191350923
7	5	1	4	49	8028	591.481167520378
